180.18,179.820037728257,180.179962271743
180.36,179.640112830875,180.359886447404
180.54,179.460224954605,180.539772156635
180.72,179.280373745933,180.719619028043
180.9,179.100558850177,180.899426690656
181.08,178.920779910573,181.079194775389
181.26,178.741036567964,181.258922915733
181.44,178.561328464366,181.438610743162
181.62,178.381655242991,181.618257887327
181.8,178.20201654734,181.797863977514
181.98,178.022412020295,181.977428644109
182.16,177.842841303206,182.156951520057
182.34,177.663304037363,182.336432239241
182.52,177.483799866648,182.515870433028
182.7,177.304328436664,182.695265731651
182.88,177.124889393841,182.874617765654
183.06,176.945482384521,183.053926167344
183.24,176.766107054396,183.233190571874
183.42,176.586763051903,183.412410613019
183.6,176.407450028597,183.591585922674
183.78,176.228167638268,183.770716132283
183.96,176.048915536029,183.949800874264
184.14,175.869693377418,184.128839783449
184.32,175.690500819338,184.307832496445
184.5,175.511337523042,184.486778647559
184.68,175.332203153369,184.665677869913
184.86,175.153097377855,184.844529796846
185.04,174.974019865838,185.023334063331
185.22,174.79497028772,185.202090307304
185.4,174.615948318062,185.380798166269
185.58,174.436953636302,185.559457275847
185.76,174.257985925885,185.73806727116
185.94,174.079044873376,185.916627788209
186.12,173.900130167567,186.095138465269
186.3,173.721241499983,186.273598943107
186.48,173.542378568036,186.452008860707
186.66,173.363541074377,186.630367855881
186.84,173.184728726027,186.808675566615
187.02,173.005941233503,186.986931632427
187.2,172.827178309965,187.165135695737
187.38,172.64843967397,187.343287399787
187.56,172.469725050459,187.52138638603
187.74,172.291034169917,187.699432295444
187.92,172.112366767506,187.877424769848
188.099999999999,171.933722582198,188.055363453238
188.279999999999,171.755101356913,188.233247992629
188.459999999999,171.576502841739,188.411078034113
188.639999999999,171.397926793378,188.588853222716
188.819999999999,171.219372974307,188.766573203674
188.999999999999,171.040841151928,188.944237623726
189.179999999999,170.862331097697,189.121846132409
189.359999999999,170.683842589351,189.299398381304
189.539999999999,170.505375412298,189.476894020585
189.719999999999,170.326929358718,189.654332700071
189.899999999999,170.148504226731,189.831714070473
190.079999999999,169.970099819558,190.009037784648
190.259999999999,169.791715945322,190.186303498772
190.439999999999,169.613352420344,190.363510869308
190.619999999999,169.435009068596,190.540659551871
190.799999999999,169.256685720906,190.717749202426
190.979999999999,169.078382214132,190.894779478498
191.159999999999,168.900098390334,191.071750040386
191.339999999999,168.721834098377,191.248660551389
191.519999999999,168.543589195808,191.425510674169
191.699999999999,168.365363547826,191.602300071272
191.879999999999,168.187157026488,191.779028406291
192.059999999999,168.008969509902,191.955695345024
192.239999999999,167.83080088174,192.132300556667
192.419999999999,167.65265103454,192.308843712201
192.599999999999,167.474519869203,192.485324482118
192.779999999999,167.296407294205,192.661742537518
192.959999999999,167.118313224803,192.838097551218
193.139999999999,166.940237582237,193.014389198884
193.319999999999,166.762180294731,193.190617159839
193.499999999999,166.5841412999,193.366781113912
193.679999999999,166.406120543511,193.542880741183
193.859999999999,166.228117978728,193.718915723039
194.039999999999,166.050133565342,193.894885743249
194.219999999999,165.872167269122,194.070790489047
194.399999999999,165.694219064774,194.246629650784
194.579999999999,165.516288935877,194.422402919015
194.759999999999,165.338376873908,194.598109985276
194.939999999999,165.160482877489,194.773750543099
195.119999999999,164.982606951636,194.949324289035
195.299999999999,164.80474910818,195.124830923677
195.479999999999,164.626909368627,195.300270149561
195.659999999999,164.449087762807,195.475641669967
195.839999999999,164.271284328104,195.650945189866
196.019999999999,164.093499108724,195.826180416886
196.199999999999,163.915732154973,196.001347062295
196.379999999999,163.737983525582,196.176444841435
196.559999999999,163.560253288425,196.351473470924
196.739999999999,163.382541519211,196.526432668853
196.919999999999,163.204848300787,196.701322155692
197.099999999999,163.027173722414,196.876141655211
197.279999999999,162.849517879771,197.050890895408
197.459999999999,162.671880877812,197.225569607774
197.639999999999,162.494262829789,197.400177525196
197.819999999999,162.316663856287,197.574714382747
197.999999999999,162.139084084535,197.749179918536
198.179999999999,161.961523647693,197.923573874583
198.359999999999,161.783982686386,198.097895997598
198.539999999999,161.60646135017,198.272146036925
198.719999999999,161.428959796125,198.446323743977
198.899999999999,161.251478188087,198.620428873027
199.079999999999,161.074016695971,198.794461182018
199.259999999999,160.896575495482,198.968420433382
199.439999999999,160.719154770575,199.142306394189
199.619999999999,160.541754713226,199.316118833902
199.799999999999,160.364375522187,199.489857524752
199.979999999999,160.187017402329,199.663522242476
200.159999999999,160.009680563971,199.837112767074
200.339999999999,159.832365223723,200.010628883586
200.519999999999,159.655071606212,200.184070381186
200.699999999999,159.477799943099,200.357437051806
200.879999999999,159.300550472103,200.530728690803
201.059999999999,159.123323436358,200.703945097651
201.239999999999,158.946119083949,200.877086076645
201.419999999999,158.768937669839,201.050151437469
201.599999999999,158.591779456102,201.223140993448
201.779999999999,158.414644710891,201.396054561321
201.959999999999,158.237533707653,201.568891961875
202.139999999999,158.060446724492,201.741653020582
202.319999999999,157.883384044506,201.914337568254
202.499999999999,157.706345957395,202.086945441039
202.679999999999,157.529332758979,202.259476478757
202.859999999999,157.352344750232,202.431930525274
203.039999999999,157.175382236615,202.604307429072
203.219999999999,156.998445527515,202.776607043848
203.399999999999,156.82153493761,202.948829229115
203.579999999999,156.64465078725,203.120973849375
203.759999999999,156.467793401881,203.293040773252
203.939999999999,156.290963111197,203.46502987399
204.119999999999,156.114160248531,203.636941029982
204.299999999998,155.937385150816,203.808774125314
204.479999999998,155.760638159937,203.980529050161
204.659999999998,155.583919622417,204.152205699479
204.839999999998,155.40722988884,204.323803972919
205.019999999998,155.230569313139,204.49532377528
205.199999999998,155.053938252022,204.666765016997
205.379999999998,154.877337065772,204.838127614622
205.559999999998,154.700766118694,205.009411490801
205.739999999998,154.524225778665,205.180616573116
205.919999999998,154.347716416609,205.351742794369
206.099999999998,154.171238405896,205.522790092992
206.279999999998,153.994792122075,205.693758413474
206.459999999998,153.818377943861,205.864647706807
206.639999999998,153.641996252901,206.035457929902
206.819999999998,153.465647433339,206.206189045021
206.999999999998,153.289331871391,206.376841020113
207.179999999998,153.113049954805,206.547413829181
207.359999999998,152.936802073175,206.717907452662
207.539999999998,152.76058861836,206.888321877716
207.719999999998,152.584409984058,207.058657097378
207.899999999998,152.408266565394,207.22891311049
208.079999999998,152.232158758617,207.399089921995
208.259999999998,152.05608696075,207.569187543257
208.439999999998,151.880051570172,207.739205992395
208.619999999998,151.70405298643,207.909145294302
208.799999999998,151.528091609829,208.079005479927
208.979999999998,151.35216784105,208.248786586426
209.159999999998,151.17628208099,208.41848865741
209.339999999998,151.000434730759,208.588111743218
209.519999999998,150.824626191958,208.75765590121
209.699999999998,150.648856866276,208.927121195483
209.879999999998,150.473127155088,209.096507696503
210.059999999998,150.297437459138,209.265815481279
210.239999999998,150.121788178562,209.43504463357
210.419999999998,149.94617971313,209.604195244117
210.599999999998,149.770612462056,209.773267410843
210.779999999998,149.595086823595,209.942261238436
210.959999999998,149.419603194642,210.111176838271
211.139999999998,149.244161970497,210.280014328545
211.319999999998,149.068763545182,210.448773834437
211.499999999998,148.893408311516,210.6174554883
211.679999999998,148.718096660748,210.786059429738
211.859999999998,148.542828982152,210.954585805263
212.039999999998,148.367605662638,211.12303476833
212.219999999998,148.192427086619,211.291406479427
212.399999999998,148.017293636582,211.459701106205
212.579999999998,147.842205692859,211.627918823621
212.759999999998,147.667163633238,211.796059813906
212.939999999998,147.492167832571,211.964124266391
213.119999999998,147.317218662382,212.132112377544
213.299999999998,147.142316490892,212.300024351018
213.479999999998,146.967461683618,212.467860397743
213.659999999998,146.792654603004,212.635620736028
213.839999999998,146.617895608039,212.803305591503
214.019999999998,146.443185053867,212.970915197062
214.199999999998,146.268523291395,213.138449792869
214.379999999998,146.093910667436,213.305909626368
214.559999999998,145.919347525261,213.473294952336
214.739999999998,145.744834204228,213.640606032943
214.919999999998,145.570371039395,213.807843137767
215.099999999998,145.395958361126,213.975006543757
215.279999999998,145.221596494693,214.142096535201
215.459999999998,145.047285760414,214.309113403704
215.639999999998,144.873026474297,214.476057448201
215.819999999998,144.69881894767,214.642928975021
215.999999999998,144.524663486788,214.809728297978
216.179999999998,144.350560392445,214.976455738304
216.359999999998,144.176509959439,215.143111624581
216.539999999998,144.002512476781,215.309696292685
216.719999999998,143.828568228506,215.476210085762
216.899999999998,143.654677493271,215.642653354373
217.079999999998,143.480840543973,215.80902645659
217.259999999998,143.307057647307,215.975329757889
217.439999999998,143.133329063055,216.141563631051
217.619999999998,142.959655044472,216.307728456075
217.799999999998,142.786035839224,216.473824620126
217.979999999998,142.61247168901,216.639852517817
218.159999999998,142.43896282917,216.805812551231
218.339999999998,142.265509488034,216.971705129788
218.519999999998,142.09211188622,217.13753067011
218.699999999998,141.918770237137,217.303289595906
218.879999999998,141.745484748098,217.468982337943
219.059999999998,141.57225561995,217.634609334433
219.239999999998,141.399083046631,217.800171030959
219.419999999998,141.225967214207,217.965667880318
219.599999999998,141.052908300408,218.13110034236
219.779999999998,140.879906475135,218.296468883833
219.959999999998,140.706961901781,218.46177397845
220.139999999998,140.534074736874,218.627016107301
220.319999999997,140.361245129384,218.792195758701
220.499999999997,140.188473219738,218.957313428004
220.679999999997,140.015759139507,219.122369617417
220.859999999997,139.843103011879,219.287364835804
221.039999999997,139.670504953213,219.452299598923
221.219999999997,139.497965072679,219.61717442977
221.399999999997,139.325483471136,219.781989858368
221.579999999997,139.15306024047,219.94674642155
221.759999999997,138.980695463304,220.111444662752
221.939999999997,138.808389213397,220.276085131805
222.119999999997,138.636141557437,220.440668385373
222.299999999997,138.463952554497,220.605194987132
222.479999999997,138.291822254784,220.769665507543
222.659999999997,138.119750699248,220.934080523605
222.839999999997,137.947737919279,221.098440618627
223.019999999997,137.775783936998,221.262746382045
223.199999999997,137.603888767275,221.426998410012
223.379999999997,137.432052416769,221.591197305429
223.559999999997,137.260274883038,221.755343677685
223.739999999997,137.088556154212,221.919438142404
223.919999999997,136.916896208681,222.083481321179
224.099999999997,136.745295015245,222.24747384147
224.279999999997,136.573752535132,222.411416337279
224.459999999997,136.402268720924,222.57530944904
224.639999999997,136.230843516058,222.739153823349
224.819999999997,136.059476854488,222.902950112681
224.999999999997,135.888168660361,223.066698975115
225.179999999997,135.716918848023,223.230401074342
225.359999999997,135.545727323625,223.394057080349
225.539999999997,135.374593984615,223.557667669207
225.719999999997,135.203518719369,223.721233522778
225.899999999997,135.032501406838,223.88475532842
226.079999999997,134.861541916221,224.048233778691
226.259999999997,134.690640106653,224.211669571516
226.439999999997,134.519795828425,224.375063410806
226.619999999997,134.349008923324,224.538416006166
226.799999999997,134.178279224252,224.701728072596
226.979999999997,134.00760655487,224.86500033017
227.159999999997,133.836990729248,225.02823350373
227.339999999997,133.666431550918,225.191428323253
227.519999999997,133.495928814201,225.354585524316
227.699999999997,133.325482305226,225.517705847781
227.879999999997,133.155091801545,225.680790039469
228.059999999997,132.984757071757,225.843838849833
228.239999999997,132.81447787505,226.006853033637
228.419999999997,132.644253959572,226.169833350533
228.599999999997,132.474085064086,226.332780565349
228.779999999997,132.303970919592,226.49569544775
228.959999999997,132.133911248929,226.658578771899
229.139999999997,131.963905766384,226.821431316124
229.319999999997,131.793954176762,226.984253862613
229.499999999997,131.624056173787,227.147047198142
229.679999999997,131.454211441616,227.309812114206
229.859999999997,131.284419657158,227.47254940667
230.039999999997,131.114680489681,227.635259875417
230.219999999997,130.944993600368,227.797944324002
230.399999999997,130.775358640637,227.960603559384
230.579999999997,130.605775251214,228.123238392768
230.759999999997,130.436243063177,228.285849639602
230.939999999997,130.266761700876,228.448438119209
231.119999999997,130.097330781642,228.61100465443
231.299999999997,129.927949914941,228.773550071268
231.479999999997,129.758618700558,228.936075198678
