1224,1635.16709249171,35.4712375914226,34.8222348914226
2124,4294936702.87708,74960730.2958753,74960764.3740902
3024,2.03267182406057e+024,3.54768159423757e+022,3.54768159423757e+022
3924,4.05985543419617e+024,-0,3.53810285393313e+022
4824,6.0815656485844e+024,-0,3.52854997622751e+022
5724,8.09781724539379e+024,-0,3.5190228912917e+022
6624,1.01086249628918e+025,-0,3.50952152948521e+022
7524,1.21140034995526e+025,-0,3.5000458213556e+022
8424,1.41139675141643e+025,-0,3.49059569763794e+022
9324,1.61085316259366e+025,-0,3.48117108925432e+022
10224,1.80977104146072e+025,-0,3.47177192731333e+022
11124,2.00815184205483e+025,-0,3.46239814310959e+022
12024,2.20599701448734e+025,-0,3.45304966812319e+022
12924,2.40330800495428e+025,-0,3.44372643401926e+022
13824,2.60008625574696e+025,-0,3.43442837264741e+022
14724,2.7963332052625e+025,-0,3.42515541604126e+022
15624,2.99205028801435e+025,-0,3.41590749641795e+022
16524,3.18723893464276e+025,-0,3.40668454617762e+022
17424,3.38190057192529e+025,-0,3.39748649790294e+022
18324,3.57603662278714e+025,-0,3.3883132843586e+022
19224,3.76964850631167e+025,-0,3.37916483849083e+022
20124,3.96273763775069e+025,-0,3.37004109342691e+022
21024,4.15530542853482e+025,-0,3.36094198247465e+022
21924,4.34735328628383e+025,-0,3.35186743912197e+022
22824,4.53888261481692e+025,-0,3.34281739703634e+022
23724,4.72989481416297e+025,-0,3.33379179006435e+022
24624,4.92039128057079e+025,-0,3.32479055223117e+022
25524,5.1103734065193e+025,-0,3.31581361774015e+022
26424,5.29984258072776e+025,-0,3.30686092097225e+022
27324,5.48880018816585e+025,-0,3.29793239648562e+022
28224,5.67724761006386e+025,-0,3.28902797901511e+022
29124,5.86518622392274e+025,-0,3.28014760347177e+022
30024,6.05261740352421e+025,-0,3.2712912049424e+022
30924,6.23954251894075e+025,-0,3.26245871868905e+022
31824,6.42596293654567e+025,-0,3.25365008014859e+022
32724,6.61188001902305e+025,-0,3.24486522493219e+022
33624,6.79729512537774e+025,-0,3.23610408882487e+022
34524,6.98220961094528e+025,-0,3.22736660778505e+022
35424,7.16662482740178e+025,-0,3.21865271794403e+022
36324,7.35054212277386e+025,-0,3.20996235560558e+022
37224,7.53396284144842e+025,-0,3.20129545724544e+022
38124,7.71688832418257e+025,-0,3.19265195951088e+022
39024,7.89931990811333e+025,-0,3.1840317992202e+022
39924.0000000001,8.08125892676748e+025,-0,3.17543491336231e+022
40824.0000000001,8.26270671007127e+025,-0,3.16686123909623e+022
41724.0000000001,8.44366458436013e+025,-0,3.15831071375067e+022
42624.0000000001,8.62413387238842e+025,-0,3.14978327482354e+022
43524.0000000001,8.80411589333902e+025,-0,3.14127885998152e+022
44424.0000000001,8.98361196283306e+025,-0,3.13279740705957e+022
45324.0000000001,9.16262339293947e+025,-0,3.12433885406051e+022
46224.0000000001,9.34115149218459e+025,-0,3.11590313915455e+022
47124.0000000001,9.51919756556175e+025,-0,3.10749020067883e+022
48024.0000000001,9.69676291454079e+025,-0,3.09909997713699e+022
48924.0000000001,9.87384883707759e+025,-0,3.09073240719872e+022
49824.0000000001,1.00504566276235e+026,-0,3.08238742969929e+022
50724.0000000001,1.0226587577135e+026,-0,3.0740649836391e+022
51624.0000000001,1.04022429730828e+026,-0,3.06576500818327e+022
52524.0000000001,1.05774240994615e+026,-0,3.05748744266118e+022
53424.0000000001,1.0752132236799e+026,-0,3.04923222656599e+022
54324.0000000001,1.09263686621657e+026,-0,3.04099929955427e+022
55224.0000000001,1.11001346491839e+026,-0,3.03278860144547e+022
